"subject_id","seed","mean_numerosity","appearance","first_estimate_raw","second_estimate_raw","geometric_mean_raw","first_error_raw","second_error_raw","geom_mean_error_raw","estimate_difference_raw","mean_individual_error_raw","woic_magnitude_raw","c_mean_numerosity"
"85988",70,106.625,"samePos_sameObj",122,150,135.277492584687,15.375,43.375,28.6524925846868,28,29.375,0.722507415313231,7.28125
"85988",71,92,"diffPos_sameObj",91,120,104.498803820905,1,28,12.4988038209051,29,14.5,2.00119617909493,-7.34375
"85988",72,77.625,"samePos_diffObj",96,112,103.691851174526,18.375,34.375,26.0668511745257,16,26.375,0.308148825474305,-21.71875
"85988",73,135,"diffPos_diffObj",122,133,127.381317311449,13,2,7.61868268855116,11,7.5,-0.118682688551161,35.65625
"85988",74,63.625,"diffPos_diffObj",43,90,62.2093240599831,20.625,26.375,1.41567594001685,47,23.5,22.0843240599831,-35.71875
"85988",75,106.625,"diffPos_diffObj",112,126,118.79393923934,5.375,19.375,12.16893923934,14,12.375,0.206060760660037,7.28125
"85988",76,49.625,"diffPos_diffObj",65,53,58.6941223633167,15.375,3.375,9.06912236331674,12,9.375,0.305877636683263,-49.71875
"85988",77,106.625,"diffPos_diffObj",143,108,124.273891063248,36.375,1.375,17.6488910632479,35,18.875,1.22610893675213,7.28125
"85988",78,49.625,"samePos_diffObj",54,78,64.8999229583518,4.375,28.375,15.2749229583518,24,16.375,1.10007704164816,-49.71875
"85988",79,77.625,"samePos_sameObj",84,100,91.6515138991168,6.375,22.375,14.0265138991168,16,14.375,0.348486100883193,-21.71875
"85988",80,149.625,"diffPos_diffObj",154,157,155.492765105004,4.375,7.375,5.86776510500417,3,5.875,0.00723489499583252,50.28125
"85988",81,120.625,"samePos_diffObj",110,123,116.318528188763,10.625,2.375,4.30647181123723,13,6.5,2.19352818876277,21.28125
"85988",82,135,"diffPos_diffObj",138,140,138.996402831152,3,5,3.99640283115249,2,4,0.00359716884750583,35.65625
"85988",83,49.625,"samePos_sameObj",40,52,45.6070170039655,9.625,2.375,4.01798299603448,12,6,1.98201700396552,-49.71875
"85988",84,92,"samePos_diffObj",70,79,74.3639697703128,22,13,17.6360302296872,9,17.5,-0.136030229687165,-7.34375
"85988",85,135,"samePos_sameObj",147,138,142.428929645631,12,3,7.42892964563069,9,7.5,0.0710703543693114,35.65625
"85988",86,63.625,"diffPos_sameObj",95,84,89.3308457365092,31.375,20.375,25.7058457365092,11,25.875,0.169154263490796,-35.71875
"85988",87,77.625,"diffPos_sameObj",68,110,86.4869932417586,9.625,32.375,8.86199324175864,42,21,12.1380067582414,-21.71875
"85988",88,49.625,"diffPos_diffObj",55,84,67.9705818718657,5.375,34.375,18.3455818718657,29,19.875,1.52941812813425,-49.71875
"85988",89,106.625,"diffPos_sameObj",128,145,136.235090927411,21.375,38.375,29.6100909274111,17,29.875,0.264909072588893,7.28125
"85988",90,120.625,"diffPos_sameObj",140,153,146.355731011806,19.375,32.375,25.7307310118056,13,25.875,0.144268988194426,21.28125
"85988",91,77.625,"diffPos_diffObj",94,125,108.397416943394,16.375,47.375,30.772416943394,31,31.875,1.10258305660598,-21.71875
"85988",92,63.625,"diffPos_diffObj",82,107,93.6696322187719,18.375,43.375,30.0446322187719,25,30.875,0.830367781228063,-35.71875
"85988",93,106.625,"samePos_sameObj",122,121,121.49897118906,15.375,14.375,14.8739711890599,1,14.875,0.00102881094005625,7.28125
"85988",94,77.625,"diffPos_diffObj",102,75,87.4642784226794,24.375,2.625,9.83927842267944,27,13.5,3.66072157732056,-21.71875
"85988",95,120.625,"diffPos_sameObj",116,152,132.785541381583,4.625,31.375,12.1605413815827,36,18,5.8394586184173,21.28125
"85988",96,63.625,"samePos_sameObj",68,85,76.0263112349929,4.375,21.375,12.4013112349929,17,12.875,0.473688765007097,-35.71875
"85988",97,149.625,"samePos_diffObj",142,128,134.818396370822,7.625,21.625,14.8066036291783,14,14.625,-0.181603629178284,50.28125
"85988",98,49.625,"diffPos_diffObj",45,113,71.3091859440283,4.625,63.375,21.6841859440283,68,34,12.3158140559717,-49.71875
"85988",99,135,"diffPos_sameObj",145,132,138.34738884417,10,3,3.34738884417007,13,6.5,3.15261115582993,35.65625
"85988",100,149.625,"samePos_sameObj",168,155,161.369142031554,18.375,5.375,11.7441420315545,13,11.875,0.130857968445525,50.28125
"85988",101,77.625,"samePos_sameObj",71,87,78.5938928925143,6.625,9.375,0.968892892514276,16,8,7.03110710748572,-21.71875
"85988",102,106.625,"diffPos_sameObj",116,110,112.960169971544,9.375,3.375,6.33516997154352,6,6.375,0.0398300284564783,7.28125
"85988",103,120.625,"samePos_sameObj",115,134,124.137021069462,5.625,13.375,3.51202106946178,19,9.5,5.98797893053822,21.28125
"85988",104,135,"diffPos_sameObj",138,148,142.912560679599,3,13,7.91256067959884,10,8,0.0874393204011596,35.65625
"85988",105,63.625,"samePos_diffObj",64,61,62.4819974072532,0.375,2.625,1.14300259274678,3,1.5,0.356997407253225,-35.71875
"85988",106,106.625,"samePos_diffObj",135,124,129.383151917087,28.375,17.375,22.758151917087,11,22.875,0.116848082913037,7.28125
"85988",107,149.625,"samePos_sameObj",161,150,155.402702679201,11.375,0.375,5.77770267920053,11,5.875,0.0972973207994698,50.28125
"85988",108,49.625,"diffPos_sameObj",48,48,48,1.625,1.625,1.62499999999999,0,1.625,7.105427357601e-15,-49.71875
"85988",109,149.625,"samePos_diffObj",157,150,153.460092532228,7.375,0.375,3.83509253222803,7,3.875,0.0399074677719682,50.28125
"85988",110,106.625,"samePos_diffObj",115,132,123.207142650091,8.375,25.375,16.5821426500915,17,16.875,0.292857349908545,7.28125
"85988",111,49.625,"samePos_diffObj",45,48,46.475800154489,4.625,1.625,3.14919984551101,3,3.125,-0.0241998455110064,-49.71875
"85988",112,92,"diffPos_sameObj",87,107,96.4831591522582,5,15,4.48315915225821,20,10,5.51684084774179,-7.34375
"85988",113,149.625,"diffPos_sameObj",120,133,126.33289357883,29.625,16.625,23.29210642117,13,23.125,-0.167106421170018,50.28125
"85988",114,77.625,"samePos_diffObj",89,97,92.9139386744529,11.375,19.375,15.2889386744529,8,15.375,0.0860613255470781,-21.71875
"85988",115,149.625,"samePos_diffObj",142,136,138.967622128322,7.625,13.625,10.6573778716783,6,10.625,-0.0323778716782783,50.28125
"85988",116,92,"diffPos_sameObj",93,119,105.19980988576,1,27,13.1998098857598,26,14,0.800190114240152,-7.34375
"85988",117,49.625,"samePos_sameObj",37,83,55.4166040099896,12.625,33.375,5.79160400998963,46,23,17.2083959900104,-49.71875
"85988",118,77.625,"diffPos_sameObj",59,87,71.6449579523919,18.625,9.375,5.98004204760808,28,14,8.01995795239192,-21.71875
"85988",119,92,"diffPos_diffObj",123,114,118.414526135943,31,22,26.4145261359433,9,26.5,0.0854738640567092,-7.34375
"85988",120,63.625,"samePos_diffObj",124,89,105.052367893351,60.375,25.375,41.4273678933512,35,42.875,1.44763210664878,-35.71875
"85988",121,49.625,"samePos_diffObj",75,73,73.9932429347437,25.375,23.375,24.3682429347437,2,24.375,0.00675706525630915,-49.71875
"85988",122,77.625,"diffPos_sameObj",81,111,94.8208837756747,3.375,33.375,17.1958837756747,30,18.375,1.17911622432534,-21.71875
"85988",123,63.625,"diffPos_sameObj",69,80,74.2967024840269,5.375,16.375,10.6717024840269,11,10.875,0.203297515973134,-35.71875
"85988",124,49.625,"samePos_sameObj",87,74,80.2371485036701,37.375,24.375,30.6121485036701,13,30.875,0.262851496329901,-49.71875
"85988",125,92,"diffPos_diffObj",116,120,117.983049630021,24,28,25.983049630021,4,26,0.0169503699790141,-7.34375
"85988",126,120.625,"samePos_diffObj",124,148,135.469553775009,3.375,27.375,14.8445537750088,24,15.375,0.530446224991152,21.28125
"85988",127,135,"diffPos_sameObj",152,165,158.366663158633,17,30,23.3666631586331,13,23.5,0.133336841366855,35.65625
"85988",128,63.625,"samePos_diffObj",50,81,63.6396103067893,13.625,17.375,0.0146103067892724,31,15.5,15.4853896932107,-35.71875
"86065",1,92,"diffPos_sameObj",64,113,85.0411665018772,28,21,6.95883349812277,49,24.5,17.5411665018772,-7.34375
"86065",2,149.625,"diffPos_diffObj",135,149,141.827359842874,14.625,0.625,7.79764015712624,14,7.625,-0.172640157126239,50.28125
"86065",3,63.625,"samePos_sameObj",64,93,77.1492060879437,0.375,29.375,13.5242060879437,29,14.875,1.35079391205633,-35.71875
"86065",4,135,"samePos_diffObj",134,141,137.455447327489,1,6,2.45544732748857,7,3.5,1.04455267251143,35.65625
"86065",5,92,"samePos_sameObj",91,128,107.925900505856,1,36,15.9259005058563,37,18.5,2.57409949414365,-7.34375
"86065",6,77.625,"samePos_sameObj",64,82,72.4430811050993,13.625,4.375,5.18191889490068,18,9,3.81808110509932,-21.71875
"86065",7,135,"samePos_sameObj",135,125,129.903810567666,0,10,5.09618943233417,10,5,-0.096189432334171,35.65625
"86065",8,120.625,"samePos_sameObj",135,135,135,14.375,14.375,14.375,0,14.375,-2.8421709430404e-14,21.28125
"86065",9,135,"samePos_sameObj",133,113,122.59282197584,2,22,12.40717802416,20,12,-0.40717802415999,35.65625
"86065",10,63.625,"diffPos_diffObj",64,62,62.9920629920945,0.375,1.625,0.632937007905518,2,1,0.367062992094482,-35.71875
"86065",11,149.625,"diffPos_sameObj",144,156,149.879951961562,5.625,6.375,0.254951961561574,12,6,5.74504803843843,50.28125
"86065",12,120.625,"diffPos_diffObj",128,160,143.108350559987,7.375,39.375,22.4833505599866,32,23.375,0.891649440013424,21.28125
"86065",13,77.625,"diffPos_sameObj",72,70,70.9929573971954,5.625,7.625,6.63204260280459,2,6.625,-0.00704260280458868,-21.71875
"86065",14,120.625,"samePos_diffObj",140,112,125.219806739988,19.375,8.625,4.59480673998823,28,14,9.40519326001177,21.28125
"86065",15,63.625,"diffPos_sameObj",66,91,77.4983870799902,2.375,27.375,13.8733870799902,25,14.875,1.00161292000978,-35.71875
"86065",16,77.625,"samePos_diffObj",80,131,102.371871136558,2.375,53.375,24.7468711365578,51,27.875,3.12812886344221,-21.71875
"86065",17,63.625,"samePos_sameObj",63,107,82.103593100424,0.625,43.375,18.478593100424,44,22,3.52140689957596,-35.71875
"86065",18,135,"samePos_sameObj",136,131,133.476589707709,1,4,1.5234102922914,5,2.5,0.976589707708598,35.65625
"86065",19,106.625,"samePos_sameObj",134,122,127.859297667397,27.375,15.375,21.2342976673969,12,21.375,0.140702332603126,7.28125
"86065",20,77.625,"samePos_diffObj",91,86,88.4646822183859,13.375,8.375,10.8396822183859,5,10.875,0.0353177816141397,-21.71875
"86065",21,49.625,"samePos_sameObj",64,61,62.4819974072532,14.375,11.375,12.8569974072532,3,12.875,0.0180025927467753,-49.71875
"86065",22,106.625,"diffPos_diffObj",134,127,130.453056690903,27.375,20.375,23.8280566909031,7,23.875,0.0469433090968892,7.28125
"86065",23,92,"diffPos_diffObj",135,111,122.413234578619,43,19,30.413234578619,24,31,0.586765421381017,-7.34375
"86065",24,77.625,"diffPos_diffObj",64,86,74.1889479639656,13.625,8.375,3.43605203603443,22,11,7.56394796396557,-21.71875
"86065",25,120.625,"samePos_diffObj",142,153,147.397421958459,21.375,32.375,26.7724219584589,11,26.875,0.102578041541108,21.28125
"86065",26,149.625,"diffPos_sameObj",151,163,156.885308426251,1.375,13.375,7.2603084262513,12,7.375,0.114691573748701,50.28125
"86065",27,120.625,"diffPos_diffObj",126,115,120.374415886433,5.375,5.625,0.250584113566717,11,5.5,5.24941588643328,21.28125
"86065",28,63.625,"diffPos_sameObj",63,79,70.5478560978291,0.625,15.375,6.92285609782908,16,8,1.07714390217092,-35.71875
"86065",29,49.625,"diffPos_sameObj",55,51,52.9622507074614,5.375,1.375,3.33725070746144,4,3.375,0.0377492925385639,-49.71875
"86065",30,92,"samePos_diffObj",115,132,123.207142650091,23,40,31.2071426500915,17,31.5,0.292857349908545,-7.34375
"86065",31,49.625,"diffPos_sameObj",64,94,77.5628777186612,14.375,44.375,27.9378777186612,30,29.375,1.43712228133876,-49.71875
"86065",32,92,"samePos_sameObj",115,108,111.44505372604,23,16,19.4450537260402,7,19.5,0.0549462739597715,-7.34375
"86065",33,135,"samePos_diffObj",141,142,141.499116605016,6,7,6.49911660501627,1,6.5,0.000883394983731023,35.65625
"86065",34,149.625,"diffPos_diffObj",150,139,144.395290781936,0.375,10.625,5.22970921806353,11,5.5,0.270290781936467,50.28125
"86065",35,120.625,"diffPos_diffObj",145,100,120.415945787923,24.375,20.625,0.209054212077035,45,22.5,22.290945787923,21.28125
"86065",36,135,"samePos_diffObj",153,139,145.83209523284,18,4,10.8320952328396,14,11,0.167904767160422,35.65625
"86065",37,106.625,"diffPos_sameObj",110,106,107.981479893545,3.375,0.625,1.35647989354472,4,2,0.643520106455284,7.28125
"86065",38,120.625,"diffPos_sameObj",136,111,122.865780427261,15.375,9.625,2.24078042726137,25,12.5,10.2592195727386,21.28125
"86065",39,149.625,"diffPos_diffObj",157,125,140.089257261219,7.375,24.625,9.53574273878093,32,16,6.46425726121907,50.28125
"86065",40,92,"samePos_diffObj",117,109,112.929181348312,25,17,20.9291813483123,8,21,0.0708186516877305,-7.34375
"86065",41,120.625,"samePos_sameObj",125,111,117.792189893897,4.375,9.625,2.83281010610253,14,7,4.16718989389747,21.28125
"86065",42,92,"samePos_diffObj",83,105,93.3541643420368,9,13,1.35416434203677,22,11,9.64583565796323,-7.34375
"86065",43,106.625,"diffPos_diffObj",112,122,116.89311356962,5.375,15.375,10.2681135696196,10,10.375,0.106886430380357,7.28125
"86065",44,49.625,"samePos_diffObj",66,59,62.4019230472908,16.375,9.375,12.7769230472908,7,12.875,0.0980769527091994,-49.71875
"86065",45,149.625,"diffPos_sameObj",137,141,138.985610766007,12.625,8.625,10.6393892339929,4,10.625,-0.0143892339929153,50.28125
"86065",46,92,"diffPos_diffObj",89,112,99.8398717947895,3,20,7.8398717947895,23,11.5,3.6601282052105,-7.34375
"86065",47,77.625,"samePos_sameObj",86,105,95.0263121456368,8.375,27.375,17.4013121456368,19,17.875,0.473687854363192,-21.71875
"86065",48,106.625,"samePos_diffObj",109,117,112.929181348312,2.375,10.375,6.30418134831227,8,6.375,0.0708186516877305,7.28125
"86065",49,120.625,"diffPos_sameObj",118,115,116.490342947388,2.625,5.625,4.13465705261227,3,4.125,-0.00965705261226901,21.28125
"86065",50,135,"samePos_diffObj",142,126,133.760980857648,7,9,1.23901914235228,16,8,6.76098085764772,35.65625
"86065",51,106.625,"diffPos_sameObj",113,122,117.413798166996,6.375,15.375,10.7887981669958,9,10.875,0.0862018330042389,7.28125
"86065",52,49.625,"diffPos_diffObj",57,86,70.0142842568572,7.375,36.375,20.3892842568572,29,21.875,1.48571574314279,-49.71875
"86065",53,135,"diffPos_diffObj",150,136,142.828568570857,15,1,7.82856857085696,14,8,0.171431429143041,35.65625
"86065",54,106.625,"samePos_diffObj",90,110,99.498743710662,16.625,3.375,7.12625628933803,20,10,2.87374371066197,7.28125
"86065",55,63.625,"samePos_sameObj",65,107,83.3966426182733,1.375,43.375,19.7716426182733,42,22.375,2.60335738172672,-35.71875
"86065",56,149.625,"samePos_sameObj",155,165,159.921855917195,5.375,15.375,10.2968559171948,10,10.375,0.0781440828051814,50.28125
"86065",57,106.625,"samePos_sameObj",114,116,114.99565209172,7.375,9.375,8.37065209172042,2,8.375,0.00434790827958409,7.28125
"86065",58,63.625,"samePos_diffObj",65,101,81.0246875958186,1.375,37.375,17.3996875958186,36,19.375,1.97531240418141,-35.71875
"86065",59,120.625,"diffPos_diffObj",133,150,141.244468918255,12.375,29.375,20.6194689182553,17,20.875,0.255531081744664,21.28125
"86065",60,149.625,"samePos_sameObj",152,157,154.47977213862,2.375,7.375,4.85477213862012,5,4.875,0.0202278613798796,50.28125
"86065",61,92,"samePos_sameObj",87,91,88.9775252521669,5,1,3.0224747478331,4,3,-0.0224747478331011,-7.34375
"86065",62,149.625,"samePos_diffObj",153,160,156.460857724864,3.375,10.375,6.83585772486353,7,6.875,0.0391422751364701,50.28125
"86065",63,135,"diffPos_diffObj",134,148,140.826133938271,1,13,5.82613393827145,14,7,1.17386606172855,35.65625
"86065",64,92,"samePos_sameObj",87,94,90.4322951162913,5,2,1.56770488370869,7,3.5,1.93229511629131,-7.34375
"86065",65,49.625,"diffPos_sameObj",42,46,43.9545219516718,7.625,3.625,5.67047804832819,4,5.625,-0.0454780483281851,-49.71875
"86065",66,120.625,"samePos_sameObj",89,128,106.733312513011,31.625,7.375,13.8916874869893,39,19.5,5.60831251301069,21.28125
"86065",67,63.625,"diffPos_diffObj",80,57,67.5277720645365,16.375,6.625,3.90277206453649,23,11.5,7.59722793546351,-35.71875
"86065",68,135,"diffPos_sameObj",147,135,140.872282582487,12,0,5.8722825824868,12,6,0.127717417513196,35.65625
"86065",69,77.625,"diffPos_diffObj",70,110,87.7496438739213,7.625,32.375,10.1246438739213,40,20,9.87535612607874,-21.71875
"86065",70,106.625,"samePos_sameObj",112,143,126.554336156451,5.375,36.375,19.929336156451,31,20.875,0.945663843548985,7.28125
"86065",71,92,"diffPos_sameObj",107,108,107.498837203014,15,16,15.4988372030135,1,15.5,0.00116279698646338,-7.34375
"86065",72,77.625,"samePos_diffObj",107,108,107.498837203014,29.375,30.375,29.8738372030135,1,29.875,0.00116279698646338,-21.71875
"86065",73,135,"diffPos_diffObj",148,148,148,13,13,12.9999999999999,0,13,5.6843418860808e-14,35.65625
"86065",74,63.625,"diffPos_diffObj",78,58,67.2606868832009,14.375,5.625,3.63568688320093,20,10,6.36431311679907,-35.71875
"86065",75,106.625,"diffPos_diffObj",123,140,131.224997618594,16.375,33.375,24.599997618594,17,24.875,0.275002381406011,7.28125
"86065",76,49.625,"diffPos_diffObj",63,82,71.8748913042656,13.375,32.375,22.2498913042656,19,22.875,0.625108695734355,-49.71875
"86065",77,106.625,"diffPos_diffObj",133,140,136.455120827325,26.375,33.375,29.8301208273255,7,29.875,0.0448791726745412,7.28125
"86065",78,49.625,"samePos_diffObj",78,53,64.296189622714,28.375,3.375,14.671189622714,25,15.875,1.20381037728598,-49.71875
"86065",79,77.625,"samePos_sameObj",91,57,72.0208303201234,13.375,20.625,5.60416967987662,34,17,11.3958303201234,-21.71875
"86065",80,149.625,"diffPos_diffObj",153,125,138.293166859393,3.375,24.625,11.3318331406067,28,14,2.66816685939327,50.28125
"86065",81,120.625,"samePos_diffObj",130,143,136.34515026212,9.375,22.375,15.7201502621196,13,15.875,0.154849737880397,21.28125
"86065",82,135,"diffPos_diffObj",150,136,142.828568570857,15,1,7.82856857085696,14,8,0.171431429143041,35.65625
"86065",83,49.625,"samePos_sameObj",57,51,53.9166022668343,7.375,1.375,4.29160226683427,6,4.375,0.0833977331657252,-49.71875
"86065",84,92,"samePos_diffObj",82,78,79.9749960925288,10,14,12.0250039074712,4,12,-0.0250039074711736,-7.34375
"86065",85,135,"samePos_sameObj",146,147,146.499146755194,11,12,11.4991467551944,1,11.5,0.00085324480556892,35.65625
"86065",86,63.625,"diffPos_sameObj",77,79,77.9935894801618,13.375,15.375,14.3685894801618,2,14.375,0.00641051983818386,-35.71875
"86065",87,77.625,"diffPos_sameObj",67,60,63.4034699365894,10.625,17.625,14.2215300634106,7,14.125,-0.096530063410583,-21.71875
"86065",88,49.625,"diffPos_diffObj",58,70,63.718129288296,8.375,20.375,14.093129288296,12,14.375,0.28187071170403,-49.71875
"86065",89,106.625,"diffPos_sameObj",133,124,128.421182053429,26.375,17.375,21.7961820534291,9,21.875,0.0788179465708652,7.28125
"86065",90,120.625,"diffPos_sameObj",130,142,135.86758259423,9.375,21.375,15.2425825942303,12,15.375,0.132417405769672,21.28125
"86065",91,77.625,"diffPos_diffObj",94,108,100.75713374248,16.375,30.375,23.13213374248,14,23.375,0.242866257520049,-21.71875
"86065",92,63.625,"diffPos_diffObj",70,104,85.3229160308062,6.375,40.375,21.6979160308062,34,23.375,1.67708396919379,-35.71875
"86065",93,106.625,"samePos_sameObj",138,155,146.253205093085,31.375,48.375,39.6282050930852,17,39.875,0.246794906914829,7.28125
"86065",94,77.625,"diffPos_diffObj",87,130,106.348483769163,9.375,52.375,28.7234837691633,43,30.875,2.15151623083671,-21.71875
"86065",95,120.625,"diffPos_sameObj",148,141,144.457606237955,27.375,20.375,23.8326062379548,7,23.875,0.042393762045208,21.28125
"86065",96,63.625,"samePos_sameObj",66,93,78.3453891432036,2.375,29.375,14.7203891432036,27,15.875,1.15461085679642,-35.71875
"86065",97,149.625,"samePos_diffObj",154,130,141.492049246592,4.375,19.625,8.1329507534081,24,12,3.8670492465919,50.28125
"86065",98,49.625,"diffPos_diffObj",60,54,56.9209978830308,10.375,4.375,7.2959978830308,6,7.375,0.0790021169691997,-49.71875
"86065",99,135,"diffPos_sameObj",160,137,148.054044186574,25,2,13.054044186574,23,13.5,0.445955813425968,35.65625
"86065",100,149.625,"samePos_sameObj",165,162,163.493119121264,15.375,12.375,13.8681191212644,3,13.875,0.00688087873558629,50.28125
"86065",101,77.625,"samePos_sameObj",107,87,96.4831591522582,29.375,9.375,18.8581591522582,20,19.375,0.51684084774179,-21.71875
"86065",102,106.625,"diffPos_sameObj",118,116,116.995726417677,11.375,9.375,10.3707264176773,2,10.375,0.00427358232266783,7.28125
"86065",103,120.625,"samePos_sameObj",139,133,135.966907738611,18.375,12.375,15.3419077386111,6,15.375,0.0330922613888731,21.28125
"86065",104,135,"diffPos_sameObj",159,132,144.872357611796,24,3,9.87235761179562,27,13.5,3.62764238820438,35.65625
"86065",105,63.625,"samePos_diffObj",79,94,86.1742420912421,15.375,30.375,22.5492420912421,15,22.875,0.325757908757907,-35.71875
"86065",106,106.625,"samePos_diffObj",126,109,117.192149907748,19.375,2.375,10.5671499077477,17,10.875,0.307850092252309,7.28125
"86065",107,149.625,"samePos_sameObj",159,127,142.10207598765,9.375,22.625,7.52292401234951,32,16,8.47707598765049,50.28125
"86065",108,49.625,"diffPos_sameObj",68,80,73.756355658343,18.375,30.375,24.1313556583431,12,24.375,0.243644341656946,-49.71875
"86065",109,149.625,"samePos_diffObj",155,149,151.97039185315,5.375,0.625,2.3453918531502,6,3,0.654608146849796,50.28125
"86065",110,106.625,"samePos_diffObj",131,111,120.58606884711,24.375,4.375,13.9610688471102,20,14.375,0.413931152889788,7.28125
"86065",111,49.625,"samePos_diffObj",61,85,72.0069441095788,11.375,35.375,22.3819441095788,24,23.375,0.993055890421189,-49.71875
"86065",112,92,"diffPos_sameObj",132,94,111.391202525154,40,2,19.3912025251545,38,21,1.6087974748455,-7.34375
"86065",113,149.625,"diffPos_sameObj",142,115,127.788888405839,7.625,34.625,21.8361115941609,27,21.125,-0.711111594160883,50.28125
"86065",114,77.625,"samePos_diffObj",80,96,87.6356092008266,2.375,18.375,10.0106092008266,16,10.375,0.364390799173449,-21.71875
"86065",115,149.625,"samePos_diffObj",147,147,147,2.625,2.625,2.62500000000003,0,2.625,-2.8421709430404e-14,50.28125
"86065",116,92,"diffPos_sameObj",112,114,112.995575134604,20,22,20.9955751346043,2,21,0.00442486539573395,-7.34375
"86065",117,49.625,"samePos_sameObj",80,86,82.9457654133109,30.375,36.375,33.3207654133109,6,33.375,0.054234586689148,-49.71875
"86065",118,77.625,"diffPos_sameObj",92,141,113.894688199231,14.375,63.375,36.2696881992308,49,38.875,2.6053118007692,-21.71875
"86065",119,92,"diffPos_diffObj",114,85,98.4377976185977,22,7,6.43779761859768,29,14.5,8.06220238140232,-7.34375
"86065",120,63.625,"samePos_diffObj",78,82,79.9749960925288,14.375,18.375,16.3499960925288,4,16.375,0.0250039074711736,-35.71875
"86065",121,49.625,"samePos_diffObj",72,71,71.4982517268779,22.375,21.375,21.8732517268779,1,21.875,0.00174827312208947,-49.71875
"86065",122,77.625,"diffPos_sameObj",88,115,100.598210719674,10.375,37.375,22.9732107196743,27,23.875,0.901789280325687,-21.71875
"86065",123,63.625,"diffPos_sameObj",108,118,112.889326333361,44.375,54.375,49.2643263333608,10,49.375,0.110673666639244,-35.71875
"86065",124,49.625,"samePos_sameObj",91,109,99.5941765365827,41.375,59.375,49.9691765365827,18,50.375,0.40582346341732,-49.71875
"86065",125,92,"diffPos_diffObj",129,135,131.965904687537,37,43,39.9659046875366,6,40,0.0340953124633643,-7.34375
"86065",126,120.625,"samePos_diffObj",145,148,146.49232061784,24.375,27.375,25.8673206178399,3,25.875,0.00767938216014841,21.28125
"86065",127,135,"diffPos_sameObj",150,145,147.478812037526,15,10,12.4788120375262,5,12.5,0.0211879624737605,35.65625
"86065",128,63.625,"samePos_diffObj",77,130,100.049987506246,13.375,66.375,36.4249875062461,53,39.875,3.45001249375386,-35.71875
"86068",1,92,"diffPos_sameObj",120,91,104.498803820905,28,1,12.4988038209051,29,14.5,2.00119617909493,-7.34375
"86068",2,149.625,"diffPos_diffObj",150,125,136.930639376291,0.375,24.625,12.6943606237085,25,12.5,-0.194360623708519,50.28125
"86068",3,63.625,"samePos_sameObj",76,54,64.0624695121879,12.375,9.625,0.437469512187874,22,11,10.5625304878121,-35.71875
"86068",4,135,"samePos_diffObj",124,121,122.49081598226,11,14,12.5091840177395,3,12.5,-0.00918401773954258,35.65625
"86068",5,92,"samePos_sameObj",110,90,99.498743710662,18,2,7.49874371066197,20,10,2.50125628933803,-7.34375
"86068",6,77.625,"samePos_sameObj",69,69,69,8.625,8.625,8.62499999999999,0,8.625,1.4210854715202e-14,-21.71875
"86068",7,135,"samePos_sameObj",134,116,124.67557900407,1,19,10.3244209959304,18,10,-0.324420995930424,35.65625
"86068",8,120.625,"samePos_sameObj",132,122,126.901536633723,11.375,1.375,6.2765366337225,10,6.375,0.0984633662774996,21.28125
"86068",9,135,"samePos_sameObj",125,121,122.983738762489,10,14,12.0162612375115,4,12,-0.0162612375114719,35.65625
"86068",10,63.625,"diffPos_diffObj",50,59,54.3139024560011,13.625,4.625,9.31109754399893,9,9.125,-0.186097543998926,-35.71875
"86068",11,149.625,"diffPos_sameObj",138,121,129.220741369178,11.625,28.625,20.404258630822,17,20.125,-0.279258630821971,50.28125
"86068",12,120.625,"diffPos_diffObj",131,110,120.041659435381,10.375,10.625,0.583340564618936,21,10.5,9.91665943538106,21.28125
"86068",13,77.625,"diffPos_sameObj",95,63,77.3627817493658,17.375,14.625,0.262218250634248,32,16,15.7377817493658,-21.71875
"86068",14,120.625,"samePos_diffObj",118,120,118.995798245148,2.625,0.625,1.62920175485185,2,1.625,-0.0042017548518487,21.28125
"86068",15,63.625,"diffPos_sameObj",46,65,54.6808924579693,17.625,1.375,8.94410754203071,19,9.5,0.555892457969286,-35.71875
"86068",16,77.625,"samePos_diffObj",84,53,66.7233092704491,6.375,24.625,10.9016907295509,31,15.5,4.59830927044912,-21.71875
"86068",17,63.625,"samePos_sameObj",69,65,66.9701426010129,5.375,1.375,3.34514260101288,4,3.375,0.0298573989871187,-35.71875
"86068",18,135,"samePos_sameObj",118,114,115.982757339184,17,21,19.0172426608161,4,19,-0.0172426608161373,35.65625
"86068",19,106.625,"samePos_sameObj",122,113,117.413798166996,15.375,6.375,10.7887981669958,9,10.875,0.0862018330042389,7.28125
"86068",20,77.625,"samePos_diffObj",100,86,92.736184954957,22.375,8.375,15.111184954957,14,15.375,0.263815045042961,-21.71875
"86068",21,49.625,"samePos_sameObj",34,50,41.2310562561766,15.625,0.375,8.3939437438234,16,8,-0.3939437438234,-49.71875
"86068",22,106.625,"diffPos_diffObj",108,122,114.786758818254,1.375,15.375,8.16175881825401,14,8.375,0.213241181745985,7.28125
"86068",23,92,"diffPos_diffObj",112,101,106.357886402467,20,9,14.3578864024666,11,14.5,0.142113597533367,-7.34375
"86068",24,77.625,"diffPos_diffObj",66,68,66.9925368977769,11.625,9.625,10.6324631022231,2,10.625,-0.00746310222307045,-21.71875
