"subject_id","seed","log_mean_numerosity","appearance","first_estimate_log","second_estimate_log","geometric_mean_log","first_error_log","second_error_log","geom_mean_error_log","partner_between"
"86861",42,4.52178857704904,"samePos_diffObj",4.30406509320417,4.70953020131233,4.50223550526394,0.21772348384487,0.187741624263293,0.0195530717851033,4.51085950651685
"86861",43,4.66931800581184,"diffPos_diffObj",4.44265125649032,4.68213122712422,4.56081968282413,0.226666749321526,0.0128132213123768,0.108498322987717,4.88280192258637
"86861",44,3.90449473900735,"samePos_diffObj",3.52636052461616,3.29583686600433,3.40915077693145,0.378134214391193,0.608657873003025,0.495343962075905,3.98898404656427
"86861",45,5.00813216387814,"diffPos_sameObj",4.87519732320115,4.83628190695148,4.85570062987989,0.132934840676986,0.17185025692666,0.152431533998244,5.01063529409626
"86861",46,4.52178857704904,"diffPos_diffObj",4.46590811865458,4.60517018598809,4.53500462198114,0.0558804583944568,0.0833816089390513,0.0132160449320953,4.70953020131233
"86861",47,4.35188954025364,"samePos_sameObj",4.40671924726425,4.51085950651685,4.45848532677553,0.0548297070106107,0.158969966263207,0.106595786521891,4.49980967033027
"86861",48,4.66931800581184,"samePos_diffObj",4.68213122712422,4.72738781871234,4.70470510539393,0.0128132213123768,0.0580698129004977,0.0353870995820857,4.51085950651685
"86861",49,4.79268655965915,"diffPos_sameObj",4.60517018598809,4.60517018598809,4.60517018598809,0.187516373671058,0.187516373671058,0.187516373671058,4.23410650459726
"86861",50,4.90527477843843,"samePos_diffObj",4.81218435537242,4.74493212836325,4.77843992903684,0.0930904230660126,0.160342650075179,0.126834849401592,4.38202663467388
"86861",51,4.66931800581184,"diffPos_sameObj",4.36944785246702,4.68213122712422,4.52308835148361,0.299870153344822,0.0128132213123768,0.146229654328236,3.68887945411394
"86861",52,3.90449473900735,"diffPos_diffObj",3.66356164612965,3.66356164612965,3.66356164612965,0.240933092877708,0.240933092877708,0.240933092877708,3.91202300542815
"86861",53,4.90527477843843,"diffPos_diffObj",4.88280192258637,4.38202663467388,4.6256424501479,0.022472855852059,0.523248143764548,0.279632328290526,4.99721227376411
"86861",54,4.66931800581184,"samePos_diffObj",4.45434729625351,4.30406509320417,4.37856148875554,0.214970709558336,0.365252912607673,0.290756517056306,4.36944785246702
